2017-02-07 10:34:21,518 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-init-method-destroy-method-Example/src/main/resources
2017-02-07 10:34:21,519 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-init-method-destroy-method-Example/src/test/java
2017-02-07 10:34:21,642 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring3-JavaConfig-Import-Example/src/main/java
2017-02-07 10:34:21,643 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring3-JavaConfig-Import-Example/src/main/resources
2017-02-07 10:34:21,644 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring3-JavaConfig-Import-Example/src/test/java
2017-02-07 10:34:21,878 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-InitializingBean-DisposableBean-Example/src/main/java
2017-02-07 10:34:21,878 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-InitializingBean-DisposableBean-Example/src/main/resources
2017-02-07 10:34:21,878 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-InitializingBean-DisposableBean-Example/src/test/java
2017-02-07 10:34:21,984 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-AutoWiring-Qualifier-Example/src/main/java
2017-02-07 10:34:21,984 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-AutoWiring-Qualifier-Example/src/main/resources
2017-02-07 10:34:21,985 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-AutoWiring-Qualifier-Example/src/test/java
2017-02-07 10:34:22,083 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-Bean-Inheritance-Example/src/main/java
2017-02-07 10:34:22,083 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-Bean-Inheritance-Example/src/main/resources
2017-02-07 10:34:22,084 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-Bean-Inheritance-Example/src/test/java
2017-02-07 10:34:22,209 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-AutoWiring-by-Constructor-Example/src/main/java
2017-02-07 10:34:22,210 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-AutoWiring-by-Constructor-Example/src/main/resources
2017-02-07 10:34:22,211 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-AutoWiring-by-Constructor-Example/src/test/java
2017-02-07 10:34:22,337 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-DI-setter-method-example/src/main/java
2017-02-07 10:34:22,338 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-DI-setter-method-example/src/main/resources
2017-02-07 10:34:22,339 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-DI-setter-method-example/src/test/java
